Date;Text;Amount;Saldo;Currency
22/11/2016;DK-NOTAC1710 SOCIAL FOOD FREDER;-60;23831,56;DKK
22/11/2016;DK-NOTA58379 REMA 1000;-56,8;23774,76;DKK
23/11/2016;Udbetalt 671 NORDEA BANK DANMAR;-100;23674,76;DKK
23/11/2016;DK-NOTA74541 REMA 1000;-53,4;23621,36;DKK
24/11/2016;DK-NOTA58710 REMA 1000;-64,15;23557,21;DKK
28/11/2016;DK-NOTA70860 REMA 1000;-65,9;23491,31;DKK
28/11/2016;DK-NOTA80126 REMA 1000;-151,85;23339,46;DKK
29/11/2016;Forretning: TRADEINN;-1546,23;21793,23;DKK
29/11/2016;DK-NOTA37867 ALDI 002;-113,45;21679,78;DKK
30/11/2016;Overført Iben;9000;30679,78;DKK
30/11/2016;Overført ydelse 0200305;-3000;27679,78;DKK
30/11/2016;Opsamlet gebyr;-5;27674,78;DKK
30/11/2016;DK-NOTA59576 REMA 1000;-94,75;27580,03;DKK
01/12/2016;Bankoverf. Boligafgift;-4243;23337,03;DKK
01/12/2016;FÆLLES NÆSTE MÅNED;9000;32337,03;DKK
02/12/2016;DK-NOTA59772 REMA 1000;-56,1;32280,93;DKK
05/12/2016;DK-NOTA60006 REMA 1000;-79,4;32201,53;DKK
05/12/2016;DK-NOTA71771 REMA 1000;-76,9;32124,63;DKK
06/12/2016;DK-NOTA60477 REMA 1000;-73,85;32050,78;DKK
07/12/2016;DK-NOTA 2015 TOKYO RESTAURANT;-135;31915,78;DKK
07/12/2016;DK-NOTA 2015 TOKYO RESTAURANT;-72;31843,78;DKK
07/12/2016;DK-NOTA60649 REMA 1000;-77,95;31765,83;DKK
12/12/2016;DK-NOTA  416 CONTRAST;-195;31570,83;DKK
12/12/2016;DK-NOTA14960 DISNEY STORES DENM;-250;31320,83;DKK
12/12/2016;DK-NOTA75768 REMA 1000;-141,15;31179,68;DKK
12/12/2016;DK-NOTA 6780 IRMA ROSENØRNS ALL;-193,5;30986,18;DKK
12/12/2016;DK-NOTA 1452 REMA 1000;-115,2;30870,98;DKK
12/12/2016;DK-NOTAZ3532 RIST V/ANNE-LINE N;-107;30763,98;DKK
13/12/2016;Forretning: RUM ONLINE;-2321,33;28442,65;DKK
13/12/2016;Forretning: SJ.SE;-653,84;27788,81;DKK
13/12/2016;DK-NOTA15139 223 LAGKAGEHUSET;-35;27753,81;DKK
13/12/2016;DK-NOTA75989 REMA 1000;-97,5;27656,31;DKK
15/12/2016;Forretning: AMAZON.DE PAYMENTS;-411,61;27244,7;DKK
15/12/2016;DK-NOTA72993 REMA 1000;-82,7;27162;DKK
19/12/2016;DK-NOTA 3991 12247 PROFIL OPTIK;-2247;24915;DKK
19/12/2016;DK-NOTA  314 BIG APPLE;-85;24830;DKK
19/12/2016;DK-NOTA76230 REMA 1000;-135,3;24694,7;DKK
19/12/2016;DK-NOTA15325 DET FRANSKE CONDIT;-55;24639,7;DKK
19/12/2016;DK-NOTA80908 REMA 1000;-33,85;24605,85;DKK
20/12/2016;DK-NOTA62399 REMA 1000;-124,65;24481,2;DKK
22/12/2016;DK-NOTA73635 REMA 1000;-127,45;24353,75;DKK
22/12/2016;DK-NOTA 4000 12247 PROFIL OPTIK;-1686,5;22667,25;DKK
23/12/2016;DK-NOTA  606 ØSTERLANDSK THEHUS;-125;22542,25;DKK
27/12/2016;DK-NOTA 7926 IRMA ROSENØRNS ALL;-16;22526,25;DKK
27/12/2016;DK-NOTA 4004 12247 PROFIL OPTIK;-1799,25;20727;DKK
28/12/2016;Forretning: LIFE PEAKS APS;-619,15;20107,85;DKK
29/12/2016;DK-NOTA39084 ALDI 002;-124,11;19983,74;DKK
30/12/2016;Iben;9000;28983,74;DKK
30/12/2016;Overført ydelse 0200305;-3000;25983,74;DKK
30/12/2016;DK-NOTA76922 REMA 1000;-322,9;25660,84;DKK
30/12/2016;Overført ydelse 0100422;-7249,89;18410,95;DKK
02/01/2017;DK-NOTA76963 REMA 1000;-477,96;17932,99;DKK
02/01/2017;DK-NOTA15733 DET FRANSKE CONDIT;-145;17787,99;DKK
02/01/2017;DK-NOTAC3931 BRIOCHE DORÉE;-70;17717,99;DKK
02/01/2017;FÆLLES NÆSTE MÅNED;9000;26717,99;DKK
02/01/2017;Boligafgift;-4343;22374,99;DKK
03/01/2017;Udbetalt 972 DANSKE BANK;-800;21574,99;DKK
03/01/2017;DK-NOTA64618 REMA 1000;-156,65;21418,34;DKK
05/01/2017;Forretning: HOTEL SKANSEN;-241,92;21176,42;DKK
05/01/2017;DK-NOTA64628 REMA 1000;-79,9;21096,52;DKK
05/01/2017;DK-NOTA 6393 BLÅGÅRD DYREKLINIK;-584,36;20512,16;DKK
09/01/2017;DK-NOTA53636 JABA APS;-50;20462,16;DKK
09/01/2017;DK-NOTACBV23 NORDISK FILM BIO;-211,39;20250,77;DKK
09/01/2017;DK-NOTA39562 ALDI 002;-14,45;20236,32;DKK
09/01/2017;DK-NOTA75049 REMA 1000;-168,3;20068,02;DKK
10/01/2017;RUNA FORSIKRING ONLI;8000;28068,02;DKK
10/01/2017;Forretning: IZ *OCTOBULB;-115;27953,02;DKK
10/01/2017;DK-NOTA75169 REMA 1000;-93,8;27859,22;DKK
12/01/2017;DK-NOTA65337 REMA 1000;-161,15;27698,07;DKK
13/01/2017;DK-NOTA75505 REMA 1000;-88,6;27609,47;DKK
16/01/2017;DK-NOTA 2259 NOORBOHANDELEN ALS;-192;27417,47;DKK
16/01/2017;DK-NOTAZ3714 COPENHAGEN TEA APS;-64;27353,47;DKK
16/01/2017;DK-NOTA71817 SPISESTUERNE;-53,5;27299,97;DKK
16/01/2017;DK-NOTA65767 REMA 1000;-153,2;27146,77;DKK
16/01/2017;DK-NOTA90962 MADBILLET.DK;-481,74;26665,03;DKK
16/01/2017;DK-NOTA91163 MADBILLET.DK;-481,74;26183,29;DKK
16/01/2017;DK-NOTA39919 ALDI 002;-57,5;26125,79;DKK
17/01/2017;DK-NOTA65691 REMA 1000;-163,15;25962,64;DKK
18/01/2017;DK-NOTA26075 MAUDE'S;-76;25886,64;DKK
19/01/2017;DK-NOTA96238 REMA 1000;-113,1;25773,54;DKK
20/01/2017;DK-NOTA78202 REMA 1000;-40,4;25733,14;DKK
23/01/2017;DK-NOTA78228 REMA 1000;-95,95;25637,19;DKK
24/01/2017;DK-NOTA82330 REMA 1000;-34,6;25602,59;DKK
25/01/2017;DK-NOTA76689 REMA 1000;-113,75;25488,84;DKK
26/01/2017;DK-NOTA40417 ALDI 002;-112,2;25376,64;DKK
30/01/2017;DK-NOTA30568 SØREN K;-65;25311,64;DKK
30/01/2017;DK-NOTA 6755 BORNHOLMERBUTIKKEN;-74;25237,64;DKK
30/01/2017;DK-NOTA 2301 NOORBOHANDELEN ALS;-125,5;25112,14;DKK
30/01/2017;DK-NOTA14526 SOLFRUGT;-20;25092,14;DKK
30/01/2017;DK-NOTA67696 REMA 1000;-106,95;24985,19;DKK
30/01/2017;DK-NOTA67881 REMA 1000;-91;24894,19;DKK
30/01/2017;DK-NOTA77220 REMA 1000;-92,85;24801,34;DKK
31/01/2017;Iben;9000;33801,34;DKK
31/01/2017;Forretning: TRAVEL AGENCY DRG;-2236;31565,34;DKK
31/01/2017;Overført ydelse 0200305;-3000;28565,34;DKK
31/01/2017;Opsamlet gebyr;-5;28560,34;DKK
01/02/2017;Boligafgift;-4343;24217,34;DKK
01/02/2017;FÆLLES NÆSTE MÅNED;9000;33217,34;DKK
01/02/2017;BS JP/POLITIKENS HUS A/S;-429;32788,34;DKK
02/02/2017;DK-NOTA16213 E BILLET A/S;-136,39;32651,95;DKK
02/02/2017;DK-NOTA68063 REMA 1000;-135,1;32516,85;DKK
03/02/2017;Forretning: CAR DEL MAR;-1771,45;30745,4;DKK
03/02/2017;DK-NOTA77673 REMA 1000;-86,1;30659,3;DKK
06/02/2017;DK-NOTA 5088 SLICE OF SAN FRANC;-132;30527,3;DKK
06/02/2017;DK-NOTA79172 REMA 1000;-68,4;30458,9;DKK
06/02/2017;DK-NOTA  333 KAFFERIET;-115;30343,9;DKK
06/02/2017;DK-NOTA19165 IRMA RYESGADE 60;-257,5;30086,4;DKK
07/02/2017;Forretning: Heradsskolinn Hoste;-821,99;29264,41;DKK
07/02/2017;Forretning: Blue;-753,3;28511,11;DKK
07/02/2017;Forretning: Iceland;-931,68;27579,43;DKK
07/02/2017;BS DONG ENERGY A/S;-652,22;26927,21;DKK
07/02/2017;DK-NOTA82840 REMA 1000;-148,05;26779,16;DKK
09/02/2017;DK-NOTA41137 ALDI 002;-227,05;26552,11;DKK
13/02/2017;DK-NOTA69356 REMA 1000;-116,75;26435,36;DKK
13/02/2017;DK-NOTA26655 MAUDE'S;-84;26351,36;DKK
13/02/2017;DK-NOTA96680 REMA 1000;-49,45;26301,91;DKK
14/02/2017;DK-NOTA83042 REMA 1000;-67,7;26234,21;DKK
15/02/2017;DK-NOTA41436 ALDI 002;-111,3;26122,91;DKK
16/02/2017;DK-NOTA23024 ORIGINAL COFFEE;-69;26053,91;DKK
20/02/2017;DK-NOTAC4102 VÆRKSTED 1751;-315;25738,91;DKK
20/02/2017;DK-NOTA 3897 FRI BIKESHOP;-269;25469,91;DKK
20/02/2017;DK-NOTA83146 REMA 1000;-168,85;25301,06;DKK
20/02/2017;DK-NOTA  564 KRUDTTØNDEN;-70;25231,06;DKK
20/02/2017;DK-NOTA17476 DET FRANSKE CONDIT;-35;25196,06;DKK
20/02/2017;DK-NOTA 2783 ADMIRAL HOTEL;-451;24745,06;DKK
20/02/2017;DK-NOTAZ3072 RIST V/ANNE-LINE N;-81;24664,06;DKK
20/02/2017;DK-NOTA16384 GAVEKORT.DETNYTEAT;-400;24264,06;DKK
22/02/2017;0880103M70530478;166331,41;190595,47;DKK
22/02/2017;Opsamlet gebyr;-30;190565,47;DKK
22/02/2017;DK-NOTA80235 REMA 1000;-238,55;190326,92;DKK
23/02/2017;DK-NOTA80296 REMA 1000;-62,9;190264,02;DKK
24/02/2017;DK-NOTA97921 REMA 1000;-64,55;190199,47;DKK
24/02/2017;DK-NOTA80366 REMA 1000;-94,9;190104,57;DKK
27/02/2017;DK-NOTA 5410 THE COFFEE FACTORY;-102;190002,57;DKK
27/02/2017;DK-NOTA80444 REMA 1000;-71,7;189930,87;DKK
27/02/2017;DK-NOTA72125 REMA 1000;-44,8;189886,07;DKK
28/02/2017;Iben;9000;198886,07;DKK
28/02/2017;Overført ydelse 0200305;-3000;195886,07;DKK
28/02/2017;DK-NOTA 4885 REMA 1000;-50,45;195835,62;DKK
28/02/2017;DK-NOTA10928 MADBILLET.DK;-351,74;195483,88;DKK
01/03/2017;FÆLLES NÆSTE MÅNED;9000;204483,88;DKK
01/03/2017;Boligafgift;-4343;200140,88;DKK
01/03/2017;Forretning: SHABAZ PANUM;-30;200110,88;DKK
01/03/2017;Forretning: SHABAZ PANUM;-124;199986,88;DKK
01/03/2017;BS DR LICENS;-1246;198740,88;DKK
01/03/2017;DK-NOTA83663 REMA 1000;-140,6;198600,28;DKK
02/03/2017;DK-NOTA83724 REMA 1000;-235,1;198365,18;DKK
03/03/2017;Galaxymphony;-814;197551,18;DKK
06/03/2017;DK-NOTA80139 ALDI 006;-56,85;197494,33;DKK
06/03/2017;DK-NOTA   20 KAFFE BIKSEN;-55;197439,33;DKK
06/03/2017;DK-NOTA81024 REMA 1000;-280,2;197159,13;DKK
06/03/2017;DK-NOTA18015 DET FRANSKE CONDIT;-70;197089,13;DKK
07/03/2017;DK-NOTA17793 INCO CC KØBENHAVN;-927,36;196161,77;DKK
08/03/2017;DK-NOTA72974 REMA 1000;-36,9;196124,87;DKK
08/03/2017;DK-NOTA81227 REMA 1000;-103,9;196020,97;DKK
10/03/2017;DK-NOTA 3723 NETTO FREDERIKSBER;-6,5;196014,47;DKK
10/03/2017;DK-NOTA99711 REMA 1000;-71,15;195943,32;DKK
13/03/2017;DK-NOTA19497 ISMAGERIET;-94;195849,32;DKK
13/03/2017;DK-NOTAZ5205 DEMOCRATIC COFFEE;-85;195764,32;DKK
13/03/2017;DK-NOTA18260 DET FRANSKE CONDIT;-35;195729,32;DKK
13/03/2017;DK-NOTA13651 NUTID;-64;195665,32;DKK
13/03/2017;DK-NOTA84160 REMA 1000;-88,15;195577,17;DKK
13/03/2017;DK-NOTACBV39 NORDISK FILM BIO;-181,39;195395,78;DKK
13/03/2017;Forretning: Green Mobility A/S;-115,5;195280,28;DKK
13/03/2017;DK-NOTA 8801 BOGLADENVEDSØERNE;-29,95;195250,33;DKK
13/03/2017;DK-NOTA 1155 CAFÉ LA ESQUINA AP;-76;195174,33;DKK
13/03/2017;DK-NOTA74442 REMA 1000;-150,5;195023,83;DKK
14/03/2017;DK-NOTA   85 REMA 1000;-86,15;194937,68;DKK
15/03/2017;DK-NOTA81676 REMA 1000;-70,4;194867,28;DKK
15/03/2017;DK-NOTA42770 ALDI 002;-27,5;194839,78;DKK
16/03/2017;DK-NOTA74819 REMA 1000;-52,85;194786,93;DKK
17/03/2017;DK-NOTA70475 271 LAGKAGEHUSET;-93;194693,93;DKK
20/03/2017;Forretning: SHABAZ PANUM;-60;194633,93;DKK
21/03/2017;Forretning: Procar  ehf;-523,19;194110,74;DKK
21/03/2017;Forretning: Green Mobility A/S;-450;193660,74;DKK
22/03/2017;Forretning: Rjukandi ehf;-173,05;193487,69;DKK
22/03/2017;Forretning: Hotel;-918,85;192568,84;DKK
22/03/2017;Forretning: SR Grenmeti ehf;-32,29;192536,55;DKK
22/03/2017;Forretning: Hotel;-855,57;191680,98;DKK
22/03/2017;Forretning: Semundur;-487,52;191193,46;DKK
22/03/2017;Forretning: Reykjavik Roasters;-211,8;190981,66;DKK
22/03/2017;Forretning: Slippbarinn;-164,01;190817,65;DKK
22/03/2017;Forretning: Semundur;-93,63;190724,02;DKK
23/03/2017;Forretning: Hotel Husafell;-2852,91;187871,11;DKK
23/03/2017;Forretning: SH 55 slf;-1266,99;186604,12;DKK
23/03/2017;Forretning: OB Baula;-258,26;186345,86;DKK
23/03/2017;Forretning: Sjavarpakkhusid;-546,47;185799,39;DKK
24/03/2017;Forretning: Hraun Veitingahus;-131,52;185667,87;DKK
24/03/2017;Forretning: Stykkid pizzagerd;-270,6;185397,27;DKK
24/03/2017;Forretning: Sjavarpakkhusid;-619,23;184778,04;DKK
24/03/2017;Forretning: Primus Kaffi;-125,86;184652,18;DKK
27/03/2017;DK-NOTA84619 REMA 1000;-110,5;184541,68;DKK
27/03/2017;DK-NOTA18452 DET FRANSKE CONDIT;-35;184506,68;DKK
27/03/2017;DK-NOTA13139 ISHYTTEN;-40;184466,68;DKK
27/03/2017;DK-NOTA34398 SWEET TREAT;-120;184346,68;DKK
27/03/2017;DK-NOTA84631 REMA 1000;-117,8;184228,88;DKK
27/03/2017;Forretning: Nesbraud;-21,3;184207,58;DKK
27/03/2017;Forretning: Gistiver;-3402,43;180805,15;DKK
27/03/2017;Forretning: Tjodgardurinn;-31,33;180773,82;DKK
27/03/2017;Forretning: Spolur ehf;-62,66;180711,16;DKK
27/03/2017;Forretning: Tjodg.Tingvollum;-12,53;180698,63;DKK
27/03/2017;DK-NOTA82434 REMA 1000;-66,15;180632,48;DKK
28/03/2017;Forretning: Blue;-68,13;180564,35;DKK
28/03/2017;Forretning: Landnamssetur;-174,76;180389,59;DKK
28/03/2017;Forretning: N1;-189,27;180200,32;DKK
28/03/2017;Forretning: Hotel Klettur;-1119,57;179080,75;DKK
28/03/2017;Forretning: Frost og Funi;-163,41;178917,34;DKK
28/03/2017;Forretning: N1;-188,64;178728,7;DKK
28/03/2017;Forretning: Heradsskolinn Hoste;-377,91;178350,79;DKK
28/03/2017;DK-NOTA76217 REMA 1000;-96,4;178254,39;DKK
30/03/2017;DK-NOTA 1955 REMA 1000;-52,75;178201,64;DKK
31/03/2017;Iben;9000;187201,64;DKK
31/03/2017;Forretning: GULLFOSSKAFFI;-115,18;187086,46;DKK
31/03/2017;Forretning: Semundur;-495,54;186590,92;DKK
31/03/2017;Overført ydelse 0200305;-3000;183590,92;DKK
31/03/2017;DK-NOTA82670 REMA 1000;-83,95;183506,97;DKK
31/03/2017;Overført ydelse 0100422;-7034,45;176472,52;DKK
03/04/2017;DK-NOTA  825 SØREN BAGER APS;-67;176405,52;DKK
03/04/2017;DK-NOTA 1531 CAFÉ LA ESQUINA AP;-58;176347,52;DKK
03/04/2017;DK-NOTA 2335 REMA 1000;-129,7;176217,82;DKK
03/04/2017;FÆLLES NÆSTE MÅNED;9000;185217,82;DKK
03/04/2017;Boligafgift;-4343;180874,82;DKK
03/04/2017;DK-NOTA82843 REMA 1000;-85,9;180788,92;DKK
04/04/2017;DK-NOTA77937 REMA 1000;-35,45;180753,47;DKK
05/04/2017;DK-NOTA 8972 NEXT DOOR CAFE V/M;-155;180598,47;DKK
05/04/2017;DK-NOTA 5785 FISKEHUSET;-40;180558,47;DKK
05/04/2017;DK-NOTA82962 REMA 1000;-29,55;180528,92;DKK
07/04/2017;BS RUNA FORSIKRING;-3222,34;177306,58;DKK
07/04/2017;DK-NOTA 2904 NETTO-BÅDENE;-120;177186,58;DKK
07/04/2017;DK-NOTA78459 REMA 1000;-161,95;177024,63;DKK
07/04/2017;DK-NOTA77969 REMA 1000;-48,65;176975,98;DKK
10/04/2017;DK-NOTA78003 REMA 1000;-58,35;176917,63;DKK
10/04/2017;DK-NOTA 7392 PARTERRE;-405;176512,63;DKK
10/04/2017;DK-NOTA 7393 PARTERRE;-35;176477,63;DKK
10/04/2017;DK-NOTAC5366 BASTARD CAFÉ;-141;176336,63;DKK
10/04/2017;DK-NOTA19288 DET FRANSKE CONDIT;-70;176266,63;DKK
10/04/2017;DK-NOTA62816 M FORUM TVM;-72;176194,63;DKK
10/04/2017;DK-NOTA 6434 EMMERYS (110);-40;176154,63;DKK
10/04/2017;DK-NOTA 9626 FREDERIKSBERG CHOK;-155;175999,63;DKK
10/04/2017;DK-NOTA78922 REMA 1000;-147,4;175852,23;DKK
10/04/2017;DK-NOTA78985 REMA 1000;-146,7;175705,53;DKK
11/04/2017;Forretning: IZ *DEN GO E KAFFE;-64;175641,53;DKK
11/04/2017;DK-NOTA79145 REMA 1000;-79,8;175561,73;DKK
12/04/2017;6,30E+13;-265;175296,73;DKK
12/04/2017;DK-NOTAC1299 BB BLOMSTER APS;-10;175286,73;DKK
12/04/2017;DK-NOTA 3404 REMA 1000;-262,45;175024,28;DKK
12/04/2017;DK-NOTA 6071 MENY;-29,9;174994,38;DKK
18/04/2017;DK-NOTA 1950 DUNIYAS PIZZARIA;-94;174900,38;DKK
18/04/2017;DK-NOTA 1020 MOKKARIET ODENSEGA;-100;174800,38;DKK
18/04/2017;DK-NOTA34685 SWEET TREAT;-240;174560,38;DKK
18/04/2017;DK-NOTA 4626 GAMES/KARRUSELLA;-249;174311,38;DKK
18/04/2017;DK-NOTA  107 THE AMERICAN PIE C;-100;174211,38;DKK
18/04/2017;DK-NOTA 3563 REMA 1000;-99,5;174111,88;DKK
18/04/2017;Til lån;-70000;104111,88;DKK
18/04/2017;DK-NOTA15899 IRMA ROSENØRNS ALL;-59,5;104052,38;DKK
18/04/2017;DK-NOTA83527 REMA 1000;-54,9;103997,48;DKK
19/04/2017;Forretning: Green Mobility A/S;-450;103547,48;DKK
19/04/2017;Forretning: IZ *DEN GO E KAFFE;-89;103458,48;DKK
19/04/2017;DK-NOTA79127 REMA 1000;-55,8;103402,68;DKK
20/04/2017;DK-NOTA79300 REMA 1000;-77,7;103324,98;DKK
24/04/2017;DK-NOTA44533 ALDI 002;-132,05;103192,93;DKK
24/04/2017;DK-NOTA80334 REMA 1000;-77,9;103115,03;DKK
24/04/2017;DK-NOTA83938 REMA 1000;-90,8;103024,23;DKK
27/04/2017;DK-NOTA84064 REMA 1000;-109,35;102914,88;DKK
28/04/2017;Iben;9000;111914,88;DKK
28/04/2017;Overført ydelse 0200305;-3000;108914,88;DKK
28/04/2017;DK-NOTA81128 REMA 1000;-66,95;108847,93;DKK
01/05/2017;DK-NOTA 1039 CAFE UNDER ELMENE;-175;108672,93;DKK
01/05/2017;DK-NOTA 1542 SELSKABET ISLANDS;-60;108612,93;DKK
01/05/2017;DK-NOTA 5123 REMA 1000;-146;108466,93;DKK
01/05/2017;BS JP/POLITIKENS HUS A/S;-449;108017,93;DKK
01/05/2017;FÆLLES NÆSTE MÅNED;9000;117017,93;DKK
01/05/2017;Boligafgift;-4343;112674,93;DKK
01/05/2017;DK-NOTA24696 ORIGINAL COFFEE;-59;112615,93;DKK
01/05/2017;DK-NOTA10327 POPPI DYRECENTER;-79;112536,93;DKK
01/05/2017;DK-NOTA84375 REMA 1000;-105,8;112431,13;DKK
03/05/2017;Forretning: AIRBERLIN;-597;111834,13;DKK
03/05/2017;Forretning: AIRBERLIN;-597;111237,13;DKK
03/05/2017;DK-NOTA 5492 REMA 1000;-116,95;111120,18;DKK
04/05/2017;DK-NOTA82151 REMA 1000;-49,4;111070,78;DKK
08/05/2017;DK-NOTA 5847 REMA 1000;-128,9;110941,88;DKK
08/05/2017;BS DONG ENERGY A/S;-686,95;110254,93;DKK
08/05/2017;DK-NOTA 3004 KATO SUSHI V/CHANT;-85;110169,93;DKK
08/05/2017;DK-NOTA 6890 NETTO BLÅGÅRDSGADE;-9,6;110160,33;DKK
10/05/2017;DK-NOTA 6199 INCO CC KØBENHAVN;-860,94;109299,39;DKK
10/05/2017;DK-NOTA85892 REMA 1000;-98,85;109200,54;DKK
15/05/2017;DK-NOTA82782 REMA 1000;-41,35;109159,19;DKK
15/05/2017;DK-NOTA  289 CHAYA APS;-190;108969,19;DKK
15/05/2017;DK-NOTA81185 SILVAN;-754,65;108214,54;DKK
15/05/2017;DK-NOTA83532 REMA 1000;-90,6;108123,94;DKK
15/05/2017;DK-NOTA12392 TAXA;-385;107738,94;DKK
15/05/2017;DK-NOTA83669 REMA 1000;-91,55;107647,39;DKK
17/05/2017;Forretning: SHABAZ PANUM;-154;107493,39;DKK
17/05/2017;DK-NOTA45711 ALDI 002;-116,75;107376,64;DKK
19/05/2017;Forretning: SELECTA DB;-7,51;107369,13;DKK
22/05/2017;DK-NOTA32494 SILVAN;-339,85;107029,28;DKK
22/05/2017;DK-NOTA84846 REMA 1000;-143,95;106885,33;DKK
23/05/2017;DK-NOTA84405 REMA 1000;-56,85;106828,48;DKK
24/05/2017;Tibirkegården ventel;-212,5;106615,98;DKK
24/05/2017;DK-NOTA13677 SEJLERSHOPPEN;-99;106516,98;DKK
24/05/2017;DK-NOTA 6133 FISKEHUSET;-80;106436,98;DKK
24/05/2017;DK-NOTA85717 REMA 1000;-89,4;106347,58;DKK
24/05/2017;DK-NOTA78858 THE COFFEE COLLECT;-68;106279,58;DKK
24/05/2017;DK-NOTA46041 ALDI 002;-97,47;106182,11;DKK
29/05/2017;DK-NOTA 1125 BILLETTEN A/S;-625;105557,11;DKK
29/05/2017;DK-NOTA85856 REMA 1000;-95,8;105461,31;DKK
29/05/2017;DK-NOTA85731 REMA 1000;-105,6;105355,71;DKK
29/05/2017;DK-NOTA18864 DET FRANSKE CONDIT;-64;105291,71;DKK
29/05/2017;DK-NOTA85768 REMA 1000;-49,9;105241,81;DKK
29/05/2017;DK-NOTA60002 HAVEGLAD.DK;-1149;104092,81;DKK
29/05/2017;DK-NOTA86021 REMA 1000;-85,7;104007,11;DKK
30/05/2017;Forretning: PAUSERIET;-95;103912,11;DKK
30/05/2017;Forretning: Coolshop.dk;-1497;102415,11;DKK
31/05/2017;Iben;9000;111415,11;DKK
31/05/2017;Overført ydelse 0200305;-3000;108415,11;DKK
31/05/2017;DK-NOTA86141 REMA 1000;-42,65;108372,46;DKK
01/06/2017;Boligafgift;-4343;104029,46;DKK
01/06/2017;FÆLLES NÆSTE MÅNED;9000;113029,46;DKK
01/06/2017;DK-NOTA 8741 REMA 1000;-26;113003,46;DKK
02/06/2017;DK-NOTA86043 REMA 1000;-97,65;112905,81;DKK
06/06/2017;DK-NOTA86798 REMA 1000;-142,25;112763,56;DKK
06/06/2017;DK-NOTA11068 MADBILLET.DK;-901,74;111861,82;DKK
06/06/2017;DK-NOTA 9868 KAFFEPLANTAGEN APS;-107;111754,82;DKK
06/06/2017;DK-NOTA33822 SILVAN;-157,89;111596,93;DKK
06/06/2017;DK-NOTA11068 MADBILLET.DK;901,74;112498,67;DKK
07/06/2017;DK-NOTA86673 REMA 1000;-112,15;112386,52;DKK
07/06/2017;DK-NOTA86442 REMA 1000;-138,85;112247,67;DKK
08/06/2017;Forretning: SCM MK operations;-12;112235,67;DKK
08/06/2017;DK-NOTA 4893 NETTO KAMPMANNSGAD;-65;112170,67;DKK
12/06/2017;DK-NOTA  267 INDISK RESTAURANT;-174,5;111996,17;DKK
12/06/2017;DK-NOTA  348 LE BROWS & LASHES;-20;111976,17;DKK
12/06/2017;DK-NOTA  280 REMA 1000;-76,1;111900,07;DKK
12/06/2017;DK-NOTAZ2011 F24 - 8079;-232,03;111668,04;DKK
12/06/2017;DK-NOTA  407 REMA 1000;-107,5;111560,54;DKK
13/06/2017;DK-NOTA  250 REMA 1000;-97,95;111462,59;DKK
14/06/2017;DK-NOTA87844 281 LAGKAGEHUSET;-35;111427,59;DKK
14/06/2017;DK-NOTA  344 REMA 1000;-108,85;111318,74;DKK
15/06/2017;DK-NOTA  722 REMA 1000;-110,7;111208,04;DKK
16/06/2017;DK-NOTA83873 271 LAGKAGEHUSET;-93;111115,04;DKK
19/06/2017;DK-NOTA  108 REMA 1000;-82,75;111032,29;DKK
20/06/2017;6,30E+13;-399;110633,29;DKK
20/06/2017;DK-NOTA   88 REMA 1000;-73,85;110559,44;DKK
21/06/2017;DK-NOTA  296 REMA 1000;-89,45;110469,99;DKK
22/06/2017;DK-NOTA  147 REMA 1000;-84,5;110385,49;DKK
23/06/2017;DK-NOTA  432 REMA 1000;-85,7;110299,79;DKK
23/06/2017;DK-NOTA11157 MADBILLET.DK;-1031,74;109268,05;DKK
26/06/2017;DK-NOTA 4362 BLUE TACO;-100;109168,05;DKK
26/06/2017;DK-NOTA 5215 SILVAN;107,94;109275,99;DKK
26/06/2017;DK-NOTA29780 SILVAN;-239,95;109036,04;DKK
26/06/2017;DK-NOTA29780 SILVAN;-179,57;108856,47;DKK
26/06/2017;DK-NOTA  286 REMA 1000;-108,95;108747,52;DKK
26/06/2017;DK-NOTA21913 DET FRANSKE CONDIT;-35;108712,52;DKK
26/06/2017;DK-NOTA17863 DSB NETBUTIK;-618;108094,52;DKK
26/06/2017;DK-NOTA51036 101 LAGKAGEHUSET;-14;108080,52;DKK
26/06/2017;DK-NOTA  341 REMA 1000;-124,3;107956,22;DKK
26/06/2017;DK-NOTAC8501 BILLETLUGEN.DK;-1001,74;106954,48;DKK
26/06/2017;DK-NOTA10536 KAFFEPLANTAGEN APS;-73;106881,48;DKK
27/06/2017;Forretning: IZ *OCTOBULB;-92;106789,48;DKK
27/06/2017;DK-NOTA24519 KVICKLY FR. BERG;-41,25;106748,23;DKK
27/06/2017;DK-NOTA 1979 REMA 1000;-94,8;106653,43;DKK
28/06/2017;UDLÆG FRA ARBEJDSWEE;4016,15;110669,58;DKK
28/06/2017;DK-NOTA47337 ALDI 002;-125,95;110543,63;DKK
29/06/2017;DK-NOTA 6376 FISKEHUSET;-110;110433,63;DKK
29/06/2017;DK-NOTA 1079 REMA 1000;-150,75;110282,88;DKK
30/06/2017;Iben;9000;119282,88;DKK
30/06/2017;Overført ydelse 0200305;-3000;116282,88;DKK
30/06/2017;Overført ydelse 0100422;-7036,09;109246,79;DKK
03/07/2017;DK-NOTA 2546 REMA 1000;-47,35;109199,44;DKK
03/07/2017;DK-NOTA 2908 REMA 1000;-113,8;109085,64;DKK
